Arrival time,Boarding stop,Stops to go,Direction
06:32:29,5,5,VALDOIE 
06:33:02,11,3,VALDOIE 
06:33:07,5,12,VALDOIE 
06:33:34,6,10,VALDOIE 
06:33:42,4,3,VALDOIE 
06:33:47,2,2,VALDOIE 
06:34:26,6,10,VALDOIE 
06:34:37,13,4,VALDOIE 
06:34:40,4,12,VALDOIE 
06:34:45,4,6,VALDOIE 
06:34:57,7,5,VALDOIE 
06:35:26,5,6,VALDOIE 
06:35:37,14,4,VALDOIE 
06:36:05,2,14,VALDOIE 
06:36:13,5,12,VALDOIE 
06:36:20,2,1,VALDOIE 
06:36:29,15,2,VALDOIE 
06:37:10,12,5,VALDOIE 
06:37:21,16,1,VALDOIE 
06:37:24,14,2,VALDOIE 
06:37:24,16,2,VALDOIE 
06:37:30,16,1,VALDOIE 
06:38:04,1,1,VALDOIE 
06:38:06,14,2,VALDOIE 
06:38:38,12,3,VALDOIE 
06:38:39,2,9,VALDOIE 
06:39:20,11,2,VALDOIE 
06:39:23,3,15,VALDOIE 
06:40:22,6,5,VALDOIE 
06:40:33,9,6,VALDOIE 
06:40:42,9,3,VALDOIE 
06:40:48,15,2,VALDOIE 
06:41:39,8,8,VALDOIE 
06:41:48,1,6,VALDOIE 
06:42:07,17,1,VALDOIE 
06:42:14,12,5,VALDOIE 
06:42:26,4,1,VALDOIE 
06:42:31,11,4,VALDOIE 
06:42:39,17,1,VALDOIE 
06:43:04,1,3,VALDOIE 
06:43:11,7,2,VALDOIE 
06:43:11,17,1,VALDOIE 
06:43:19,14,1,VALDOIE 
06:43:27,14,1,VALDOIE 
06:43:41,6,10,VALDOIE 
06:43:59,14,2,VALDOIE 
06:44:11,12,5,VALDOIE 
06:44:15,10,8,VALDOIE 
06:44:26,17,1,VALDOIE 
06:44:36,17,1,VALDOIE 
06:45:11,10,5,VALDOIE 
06:45:11,5,8,VALDOIE 
06:45:12,5,9,VALDOIE 
06:45:22,3,8,VALDOIE 
06:45:24,5,6,VALDOIE 
06:45:47,5,5,VALDOIE 
06:45:53,6,3,VALDOIE 
06:45:58,14,1,VALDOIE 
06:46:02,17,1,VALDOIE 
06:46:16,8,4,VALDOIE 
06:46:16,11,6,VALDOIE 
06:46:28,10,5,VALDOIE 
06:46:44,15,3,VALDOIE 
06:47:13,15,3,VALDOIE 
06:47:27,8,3,VALDOIE 
06:47:38,1,14,VALDOIE 
06:47:39,14,1,VALDOIE 
06:47:51,17,1,VALDOIE 
06:48:14,3,2,VALDOIE 
06:48:26,11,6,VALDOIE 
06:48:31,1,10,VALDOIE 
06:48:42,7,4,VALDOIE 
06:48:42,16,2,VALDOIE 
06:49:20,9,7,VALDOIE 
06:49:34,7,5,VALDOIE 
06:49:38,3,15,VALDOIE 
06:49:39,11,1,VALDOIE 
06:49:59,12,5,VALDOIE 
06:50:00,1,10,VALDOIE 
06:50:39,5,10,VALDOIE 
06:50:45,12,4,VALDOIE 
06:50:45,9,3,VALDOIE 
06:51:01,16,2,VALDOIE 
06:51:26,17,1,VALDOIE 
06:51:36,8,1,VALDOIE 
06:51:41,9,2,VALDOIE 
06:51:44,7,8,VALDOIE 
06:52:08,1,16,VALDOIE 
06:52:41,2,1,VALDOIE 
06:52:54,1,15,VALDOIE 
06:52:57,9,1,VALDOIE 
06:53:19,8,10,VALDOIE 
06:53:23,13,5,VALDOIE 
06:53:32,12,3,VALDOIE 
06:53:36,6,5,VALDOIE 
06:53:41,4,7,VALDOIE 
06:53:56,11,6,VALDOIE 
06:54:12,5,13,VALDOIE 
06:54:21,3,10,VALDOIE 
06:54:23,13,3,VALDOIE 
06:54:36,9,1,VALDOIE 
06:54:55,1,2,VALDOIE 
06:55:01,11,2,VALDOIE 
06:55:34,13,5,VALDOIE 
06:55:53,17,1,VALDOIE 
06:55:54,16,1,VALDOIE 
06:56:36,14,3,VALDOIE 
06:57:02,15,1,VALDOIE 
06:57:24,12,2,VALDOIE 
06:57:41,14,3,VALDOIE 
06:58:18,15,2,VALDOIE 
06:59:53,11,2,VALDOIE 
06:59:56,9,5,VALDOIE 
07:00:13,17,1,VALDOIE 
07:00:21,5,1,VALDOIE 
07:00:23,3,15,VALDOIE 
07:01:17,6,12,VALDOIE 
07:01:46,13,1,VALDOIE 
07:02:00,17,1,VALDOIE 
07:03:00,6,6,VALDOIE 
07:03:24,4,13,VALDOIE 
07:03:27,13,3,VALDOIE 
07:03:30,17,1,VALDOIE 
07:03:37,10,6,VALDOIE 
07:03:46,5,4,VALDOIE 
07:03:49,8,5,VALDOIE 
07:03:55,17,1,VALDOIE 
07:04:03,16,1,VALDOIE 
07:04:09,11,6,VALDOIE 
07:04:45,5,5,VALDOIE 
07:05:26,7,4,VALDOIE 
07:05:45,10,3,VALDOIE 
07:06:08,14,4,VALDOIE 
07:06:12,15,3,VALDOIE 
07:06:14,14,2,VALDOIE 
07:07:02,5,4,VALDOIE 
07:07:09,6,8,VALDOIE 
07:07:13,10,4,VALDOIE 
07:07:18,3,3,VALDOIE 
07:07:24,2,15,VALDOIE 
07:07:42,6,4,VALDOIE 
07:07:51,6,3,VALDOIE 
07:07:57,14,2,VALDOIE 
07:07:58,14,1,VALDOIE 
07:08:03,9,6,VALDOIE 
07:08:25,12,3,VALDOIE 
07:08:28,10,1,VALDOIE 
07:09:18,7,6,VALDOIE 
07:09:23,3,5,VALDOIE 
07:09:39,13,5,VALDOIE 
07:09:42,10,4,VALDOIE 
07:10:22,12,3,VALDOIE 
07:10:23,9,9,VALDOIE 
07:10:49,3,13,VALDOIE 
07:11:06,11,3,VALDOIE 
07:11:17,2,13,VALDOIE 
07:12:01,15,3,VALDOIE 
07:12:03,7,11,VALDOIE 
07:12:45,13,1,VALDOIE 
07:12:45,4,9,VALDOIE 
07:12:58,1,16,VALDOIE 
07:13:23,12,3,VALDOIE 
07:13:33,2,13,VALDOIE 
07:14:17,6,9,VALDOIE 
07:14:30,9,2,VALDOIE 
07:14:32,17,1,VALDOIE 
07:14:49,12,6,VALDOIE 
07:15:09,11,3,VALDOIE 
07:15:10,17,1,VALDOIE 
07:15:11,8,3,VALDOIE 
07:15:39,12,2,VALDOIE 
07:16:26,10,6,VALDOIE 
07:16:51,8,6,VALDOIE 
07:16:54,16,2,VALDOIE 
07:17:08,7,4,VALDOIE 
07:17:20,14,3,VALDOIE 
07:17:28,13,5,VALDOIE 
07:17:34,1,4,VALDOIE 
07:17:43,1,3,VALDOIE 
07:18:37,3,11,VALDOIE 
07:18:58,2,13,VALDOIE 
07:19:12,14,1,VALDOIE 
07:19:42,16,2,VALDOIE 
07:20:02,17,1,VALDOIE 
07:20:14,2,13,VALDOIE 
07:20:34,4,7,VALDOIE 
07:20:58,4,12,VALDOIE 
07:21:19,13,5,VALDOIE 
07:21:29,10,6,VALDOIE 
07:21:36,4,2,VALDOIE 
07:21:48,5,5,VALDOIE 
07:21:55,11,4,VALDOIE 
07:22:13,5,2,VALDOIE 
07:22:32,3,10,VALDOIE 
07:22:35,15,2,VALDOIE 
07:23:13,12,4,VALDOIE 
07:23:22,16,2,VALDOIE 
07:23:39,16,2,VALDOIE 
07:23:46,13,4,VALDOIE 
07:23:52,5,6,VALDOIE 
07:24:32,13,1,VALDOIE 
07:25:14,15,2,VALDOIE 
07:25:14,14,3,VALDOIE 
07:25:32,11,6,VALDOIE 
07:25:39,15,1,VALDOIE 
07:25:45,8,5,VALDOIE 
07:25:50,13,1,VALDOIE 
07:26:14,16,1,VALDOIE 
07:26:58,5,13,VALDOIE 
07:27:11,6,3,VALDOIE 
07:27:26,8,1,VALDOIE 
07:27:33,5,2,VALDOIE 
07:27:34,12,4,VALDOIE 
07:27:48,8,9,VALDOIE 
07:27:54,5,2,VALDOIE 
07:28:15,4,9,VALDOIE 
07:28:27,7,5,VALDOIE 
07:28:59,12,2,VALDOIE 
07:30:03,6,3,VALDOIE 
07:30:27,10,5,VALDOIE 
07:30:32,3,2,VALDOIE 
07:30:45,12,2,VALDOIE 
07:31:18,7,6,VALDOIE 
07:31:21,15,3,VALDOIE 
07:31:49,11,7,VALDOIE 
07:31:58,14,1,VALDOIE 
07:32:27,5,9,VALDOIE 
07:32:51,16,1,VALDOIE 
07:33:05,4,13,VALDOIE 
07:33:29,11,4,VALDOIE 
07:33:35,6,7,VALDOIE 
07:33:49,13,2,VALDOIE 
07:34:14,17,1,VALDOIE 
07:34:41,7,7,VALDOIE 
07:35:02,4,7,VALDOIE 
07:35:53,6,1,VALDOIE 
07:36:09,17,1,VALDOIE 
07:36:17,12,4,VALDOIE 
07:36:18,3,2,VALDOIE 
07:36:36,13,2,VALDOIE 
07:36:55,15,1,VALDOIE 
07:37:02,2,11,VALDOIE 
07:37:09,10,2,VALDOIE 
07:37:46,4,7,VALDOIE 
07:37:52,14,2,VALDOIE 
07:38:01,5,9,VALDOIE 
07:38:15,11,7,VALDOIE 
07:39:03,13,3,VALDOIE 
07:39:32,10,6,VALDOIE 
07:39:58,3,2,VALDOIE 
07:40:05,7,7,VALDOIE 
07:40:14,17,1,VALDOIE 
07:40:34,6,7,VALDOIE 
07:41:02,16,1,VALDOIE 
07:41:26,17,1,VALDOIE 
07:41:49,5,7,VALDOIE 
07:42:02,12,2,VALDOIE 
07:42:42,15,3,VALDOIE 
07:42:52,12,3,VALDOIE 
07:43:11,12,3,VALDOIE 
07:43:24,4,9,VALDOIE 
07:44:08,9,6,VALDOIE 
07:44:09,9,8,VALDOIE 
07:44:17,1,8,VALDOIE 
07:44:31,10,3,VALDOIE 
07:45:03,5,10,VALDOIE 
07:45:14,12,5,VALDOIE 
07:45:23,10,2,VALDOIE 
07:45:40,5,7,VALDOIE 
07:46:29,17,1,VALDOIE 
07:46:32,2,9,VALDOIE 
07:46:38,5,6,VALDOIE 
07:46:44,7,10,VALDOIE 
07:46:46,10,3,VALDOIE 
07:47:31,2,8,VALDOIE 
07:47:57,5,7,VALDOIE 
07:48:11,13,2,VALDOIE 
07:48:29,10,7,VALDOIE 
07:49:25,3,6,VALDOIE 
07:49:35,2,14,VALDOIE 
07:49:53,16,1,VALDOIE 
07:50:00,4,2,VALDOIE 
07:50:02,14,1,VALDOIE 
07:50:03,10,3,VALDOIE 
07:50:17,2,11,VALDOIE 
07:50:23,6,6,VALDOIE 
07:50:41,14,3,VALDOIE 
07:50:53,3,8,VALDOIE 
07:51:45,15,2,VALDOIE 
07:51:56,4,7,VALDOIE 
07:52:13,13,2,VALDOIE 
07:52:15,7,9,VALDOIE 
07:52:16,4,13,VALDOIE 
07:52:37,4,5,VALDOIE 
07:52:55,1,3,VALDOIE 
07:53:43,4,12,VALDOIE 
07:53:58,17,1,VALDOIE 
07:54:01,2,3,VALDOIE 
07:54:02,6,10,VALDOIE 
07:54:16,16,2,VALDOIE 
07:54:48,10,8,VALDOIE 
07:54:50,6,1,VALDOIE 
07:55:23,12,5,VALDOIE 
07:56:06,3,10,VALDOIE 
07:57:25,8,10,VALDOIE 
07:57:41,16,1,VALDOIE 
07:57:55,11,5,VALDOIE 
07:59:02,4,14,VALDOIE 
07:59:17,13,4,VALDOIE 
07:59:54,10,7,VALDOIE 
07:59:55,15,1,VALDOIE 
08:00:04,13,4,VALDOIE 
08:00:13,2,11,VALDOIE 
08:00:33,14,1,VALDOIE 
08:00:49,16,2,VALDOIE 
08:01:23,3,8,VALDOIE 
08:01:43,15,1,VALDOIE 
08:02:06,10,4,VALDOIE 
08:02:08,4,9,VALDOIE 
08:02:26,10,8,VALDOIE 
08:02:34,2,6,VALDOIE 
08:02:54,15,1,VALDOIE 
08:03:00,16,2,VALDOIE 
08:03:09,10,6,VALDOIE 
08:03:18,1,2,VALDOIE 
08:04:03,8,6,VALDOIE 
08:04:07,8,6,VALDOIE 
08:04:14,10,6,VALDOIE 
08:04:32,7,2,VALDOIE 
08:04:46,12,3,VALDOIE 
08:05:01,15,3,VALDOIE 
08:05:04,12,2,VALDOIE 
08:05:28,3,6,VALDOIE 
08:05:32,4,2,VALDOIE 
08:05:36,1,11,VALDOIE 
08:06:07,13,4,VALDOIE 
08:06:14,11,7,VALDOIE 
08:06:18,7,11,VALDOIE 
08:06:35,11,5,VALDOIE 
08:06:49,3,5,VALDOIE 
08:07:26,5,1,VALDOIE 
08:07:37,14,4,VALDOIE 
08:07:44,17,1,VALDOIE 
08:07:56,7,10,VALDOIE 
08:08:07,4,3,VALDOIE 
08:08:25,15,2,VALDOIE 
08:08:31,8,7,VALDOIE 
08:09:30,12,3,VALDOIE 
08:09:30,14,1,VALDOIE 
08:09:39,1,9,VALDOIE 
08:10:31,15,1,VALDOIE 
08:10:44,16,2,VALDOIE 
08:11:06,1,16,VALDOIE 
08:11:48,11,1,VALDOIE 
08:12:00,8,5,VALDOIE 
08:12:06,16,1,VALDOIE 
08:12:10,4,13,VALDOIE 
08:12:26,15,3,VALDOIE 
08:12:36,16,1,VALDOIE 
08:13:24,16,2,VALDOIE 
08:13:27,11,4,VALDOIE 
08:13:43,16,1,VALDOIE 
08:13:45,12,2,VALDOIE 
08:15:18,17,1,VALDOIE 
08:15:42,12,4,VALDOIE 
08:15:54,1,13,VALDOIE 
08:15:55,2,6,VALDOIE 
08:16:21,10,4,VALDOIE 
08:16:26,13,4,VALDOIE 
08:16:48,4,14,VALDOIE 
08:17:11,6,12,VALDOIE 
08:17:16,12,5,VALDOIE 
08:17:51,5,3,VALDOIE 
08:18:11,11,4,VALDOIE 
08:18:23,17,1,VALDOIE 
08:18:45,10,6,VALDOIE 
08:19:02,3,7,VALDOIE 
08:19:40,13,1,VALDOIE 
08:20:07,15,2,VALDOIE 
08:20:15,12,6,VALDOIE 
08:20:29,17,1,VALDOIE 
08:20:51,17,1,VALDOIE 
08:21:01,8,9,VALDOIE 
08:21:01,5,11,VALDOIE 
08:21:24,6,10,VALDOIE 
08:21:45,11,7,VALDOIE 
08:21:52,16,2,VALDOIE 
08:22:00,14,3,VALDOIE 
08:22:12,8,6,VALDOIE 
08:22:33,14,3,VALDOIE 
08:22:47,2,11,VALDOIE 
08:23:44,15,2,VALDOIE 
08:23:47,15,1,VALDOIE 
08:23:52,3,2,VALDOIE 
08:24:19,12,6,VALDOIE 
08:24:27,9,2,VALDOIE 
08:24:31,4,3,VALDOIE 
08:24:43,2,9,VALDOIE 
08:24:45,4,12,VALDOIE 
08:24:58,2,14,VALDOIE 
08:25:29,5,5,VALDOIE 
08:25:42,7,6,VALDOIE 
08:25:56,6,2,VALDOIE 
08:26:28,2,14,VALDOIE 
08:26:35,16,2,VALDOIE 
08:27:02,3,12,VALDOIE 
08:27:08,2,11,VALDOIE 
08:27:20,2,9,VALDOIE 
08:27:26,7,8,VALDOIE 
08:27:57,13,5,VALDOIE 
08:28:00,5,3,VALDOIE 
08:28:02,3,13,VALDOIE 
08:28:10,2,10,VALDOIE 
08:28:36,13,4,VALDOIE 
08:28:42,7,2,VALDOIE 
08:28:48,9,3,VALDOIE 
08:29:16,11,5,VALDOIE 
08:29:17,15,2,VALDOIE 
08:29:26,5,1,VALDOIE 
08:30:01,11,5,VALDOIE 
08:30:19,14,1,VALDOIE 
08:30:29,6,12,VALDOIE 
08:30:43,4,8,VALDOIE 
08:30:49,1,6,VALDOIE 
08:30:54,2,5,VALDOIE 
08:30:56,15,2,VALDOIE 
08:31:10,17,1,VALDOIE 
08:31:12,7,2,VALDOIE 
08:31:25,10,8,VALDOIE 
08:31:33,6,12,VALDOIE 
08:31:35,14,3,VALDOIE 
08:32:04,15,2,VALDOIE 
08:32:07,10,6,VALDOIE 
08:32:09,12,2,VALDOIE 
08:32:10,11,3,VALDOIE 
08:32:28,13,1,VALDOIE 
08:32:41,13,5,VALDOIE 
08:32:48,6,7,VALDOIE 
08:33:27,6,2,VALDOIE 
08:33:31,8,4,VALDOIE 
08:34:11,5,3,VALDOIE 
08:34:22,11,4,VALDOIE 
08:34:39,9,3,VALDOIE 
08:34:43,15,2,VALDOIE 
08:34:43,6,8,VALDOIE 
08:35:08,10,3,VALDOIE 
08:35:33,7,5,VALDOIE 
08:36:15,9,6,VALDOIE 
08:37:03,14,4,VALDOIE 
08:37:17,12,4,VALDOIE 
08:37:23,8,5,VALDOIE 
08:37:38,13,2,VALDOIE 
08:37:45,11,1,VALDOIE 
08:37:48,12,4,VALDOIE 
08:37:55,5,12,VALDOIE 
08:38:06,11,2,VALDOIE 
08:38:17,16,1,VALDOIE 
08:38:45,13,4,VALDOIE 
08:39:43,11,3,VALDOIE 
08:39:46,10,5,VALDOIE 
08:39:50,10,1,VALDOIE 
08:40:08,16,2,VALDOIE 
08:40:11,5,9,VALDOIE 
08:40:17,7,4,VALDOIE 
08:40:49,12,2,VALDOIE 
08:41:13,13,1,VALDOIE 
08:41:41,5,8,VALDOIE 
08:41:58,17,1,VALDOIE 
08:42:03,10,8,VALDOIE 
08:42:39,3,15,VALDOIE 
08:43:27,6,6,VALDOIE 
08:43:31,3,4,VALDOIE 
08:44:14,12,1,VALDOIE 
08:44:58,4,14,VALDOIE 
08:45:14,7,9,VALDOIE 
08:45:41,8,4,VALDOIE 
08:45:59,4,14,VALDOIE 
08:46:01,16,1,VALDOIE 
08:46:06,13,3,VALDOIE 
08:46:12,13,4,VALDOIE 
08:46:14,10,1,VALDOIE 
08:47:11,15,2,VALDOIE 
08:47:13,4,9,VALDOIE 
08:47:43,16,1,VALDOIE 
08:47:57,1,7,VALDOIE 
08:48:08,5,3,VALDOIE 
08:48:18,15,1,VALDOIE 
08:48:36,10,3,VALDOIE 
08:49:12,13,5,VALDOIE 
08:49:22,3,1,VALDOIE 
08:49:26,15,2,VALDOIE 
08:49:34,1,13,VALDOIE 
08:49:47,16,1,VALDOIE 
08:50:01,5,5,VALDOIE 
08:50:01,10,3,VALDOIE 
08:50:07,3,13,VALDOIE 
08:50:37,12,2,VALDOIE 
08:50:40,14,3,VALDOIE 
08:50:51,11,5,VALDOIE 
08:51:06,16,2,VALDOIE 
08:51:15,8,3,VALDOIE 
08:52:21,14,1,VALDOIE 
08:52:26,2,4,VALDOIE 
08:52:45,14,4,VALDOIE 
08:53:05,11,1,VALDOIE 
08:53:14,15,3,VALDOIE 
08:53:24,11,3,VALDOIE 
08:53:29,17,1,VALDOIE 
08:53:50,10,5,VALDOIE 
08:54:23,17,1,VALDOIE 
08:54:43,13,2,VALDOIE 
08:54:45,11,7,VALDOIE 
08:54:57,7,5,VALDOIE 
08:55:03,10,3,VALDOIE 
08:55:08,4,13,VALDOIE 
08:55:09,13,4,VALDOIE 
08:55:19,11,5,VALDOIE 
08:55:21,6,11,VALDOIE 
08:55:27,7,6,VALDOIE 
08:55:39,9,9,VALDOIE 
08:55:43,16,1,VALDOIE 
08:56:10,16,2,VALDOIE 
08:56:25,10,5,VALDOIE 
08:56:53,13,2,VALDOIE 
08:57:21,13,4,VALDOIE 
08:57:41,9,4,VALDOIE 
08:58:07,5,3,VALDOIE 
08:58:16,3,15,VALDOIE 
08:58:19,7,8,VALDOIE 
08:58:25,13,3,VALDOIE 
08:58:30,4,10,VALDOIE 
08:59:04,16,2,VALDOIE 
08:59:30,4,7,VALDOIE 
09:00:05,3,9,VALDOIE 
09:00:39,5,13,VALDOIE 
09:00:41,3,13,VALDOIE 
09:00:46,1,14,VALDOIE 
09:00:57,12,4,VALDOIE 
09:01:32,8,8,VALDOIE 
09:01:45,16,1,VALDOIE 
09:01:55,13,1,VALDOIE 
09:01:58,11,2,VALDOIE 
09:02:36,8,4,VALDOIE 
09:02:40,1,6,VALDOIE 
09:02:47,13,5,VALDOIE 
09:02:53,11,3,VALDOIE 
09:03:22,16,1,VALDOIE 
09:03:34,12,3,VALDOIE 
09:03:36,15,2,VALDOIE 
09:03:52,4,6,VALDOIE 
09:03:56,1,12,VALDOIE 
09:04:16,9,8,VALDOIE 
09:04:49,4,3,VALDOIE 
09:04:58,6,4,VALDOIE 
09:05:19,10,6,VALDOIE 
09:05:22,5,3,VALDOIE 
09:05:24,15,3,VALDOIE 
09:05:31,8,1,VALDOIE 
09:05:48,10,6,VALDOIE 
09:06:29,17,1,VALDOIE 
09:06:41,5,12,VALDOIE 
09:07:09,7,10,VALDOIE 
09:07:11,1,1,VALDOIE 
09:07:31,7,1,VALDOIE 
09:07:51,15,2,VALDOIE 
09:07:53,2,8,VALDOIE 
09:08:38,6,2,VALDOIE 
09:08:53,6,11,VALDOIE 
09:09:05,16,2,VALDOIE 
09:09:30,14,3,VALDOIE 
09:09:41,3,6,VALDOIE 
09:09:55,14,2,VALDOIE 
09:09:55,14,1,VALDOIE 
09:10:23,11,4,VALDOIE 
09:11:18,2,14,VALDOIE 
09:11:30,11,4,VALDOIE 
09:11:52,3,4,VALDOIE 
09:11:57,12,4,VALDOIE 
09:12:27,4,11,VALDOIE 
09:12:32,17,1,VALDOIE 
09:13:04,2,7,VALDOIE 
09:13:24,1,7,VALDOIE 
09:13:50,13,2,VALDOIE 
09:13:54,7,2,VALDOIE 
09:14:00,17,1,VALDOIE 
09:14:06,8,10,VALDOIE 
09:14:39,5,10,VALDOIE 
09:14:51,8,1,VALDOIE 
09:15:04,5,7,VALDOIE 
09:15:11,14,1,VALDOIE 
09:15:18,14,3,VALDOIE 
09:15:58,12,5,VALDOIE 
09:16:03,10,2,VALDOIE 
09:16:21,8,4,VALDOIE 
09:16:25,13,3,VALDOIE 
09:16:28,13,3,VALDOIE 
09:16:29,1,1,VALDOIE 
09:16:29,12,4,VALDOIE 
09:16:31,3,1,VALDOIE 
09:17:38,1,6,VALDOIE 
09:17:59,3,12,VALDOIE 
09:19:29,14,1,VALDOIE 
09:19:41,12,4,VALDOIE 
09:20:46,2,5,VALDOIE 
09:21:25,1,3,VALDOIE 
09:21:30,7,11,VALDOIE 
09:21:53,17,1,VALDOIE 
09:22:07,16,1,VALDOIE 
09:22:15,6,3,VALDOIE 
09:22:24,17,1,VALDOIE 
09:22:31,4,8,VALDOIE 
09:23:03,1,16,VALDOIE 
09:23:50,1,2,VALDOIE 
09:23:58,8,2,VALDOIE 
09:24:06,17,1,VALDOIE 
09:25:50,4,10,VALDOIE 
09:26:11,14,2,VALDOIE 
09:26:12,3,12,VALDOIE 
09:26:20,16,2,VALDOIE 
09:26:30,14,1,VALDOIE 
09:26:39,10,7,VALDOIE 
09:27:21,4,13,VALDOIE 
09:27:31,7,1,VALDOIE 
09:28:05,17,1,VALDOIE 
09:28:16,8,9,VALDOIE 
09:29:17,5,5,VALDOIE 
09:29:34,15,3,VALDOIE 
09:30:08,9,4,VALDOIE 
09:30:39,10,7,VALDOIE 
09:31:09,12,6,VALDOIE 
09:31:23,14,4,VALDOIE 
09:31:23,17,1,VALDOIE 
09:31:24,11,3,VALDOIE 
09:31:44,8,7,VALDOIE 
09:31:51,7,7,VALDOIE 
09:32:03,12,3,VALDOIE 
09:32:05,6,8,VALDOIE 
09:32:14,7,8,VALDOIE 
09:32:44,14,2,VALDOIE 
09:32:54,9,2,VALDOIE 
09:32:56,4,8,VALDOIE 
09:32:57,2,10,VALDOIE 
09:33:23,13,5,VALDOIE 
09:33:26,2,8,VALDOIE 
09:33:42,4,5,VALDOIE 
09:34:16,11,6,VALDOIE 
09:34:33,1,11,VALDOIE 
09:34:58,6,9,VALDOIE 
09:34:59,6,7,VALDOIE 
09:35:12,17,1,VALDOIE 
09:35:57,16,2,VALDOIE 
09:36:35,3,10,VALDOIE 
09:36:49,5,5,VALDOIE 
09:37:02,4,7,VALDOIE 
09:37:03,3,10,VALDOIE 
09:37:35,17,1,VALDOIE 
09:37:43,17,1,VALDOIE 
09:37:47,16,2,VALDOIE 
09:38:13,7,8,VALDOIE 
09:38:34,6,9,VALDOIE 
09:38:40,13,2,VALDOIE 
09:39:09,4,2,VALDOIE 
09:39:43,9,4,VALDOIE 
09:39:43,2,14,VALDOIE 
09:39:45,17,1,VALDOIE 
09:39:53,9,8,VALDOIE 
09:39:58,11,7,VALDOIE 
09:40:06,8,1,VALDOIE 
09:40:08,8,1,VALDOIE 
09:40:39,4,8,VALDOIE 
09:41:14,4,3,VALDOIE 
09:41:16,11,2,VALDOIE 
09:42:00,3,3,VALDOIE 
09:42:05,6,2,VALDOIE 
09:42:13,2,2,VALDOIE 
09:42:21,15,1,VALDOIE 
09:43:27,16,2,VALDOIE 
09:44:00,7,11,VALDOIE 
